Name,desc,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
kml_35,Commonwealth Drive Blk 1A/2A/3A (Tanglin Halt Food Centre/Commonwealth Drive Food Centre),4,TANGLIN HALT,QUEENSTOWN,CENTRAL REGION,103.797875477439,1.29971330531884
kml_36,Geylang Serai Market,5,GEYLANG EAST,GEYLANG,CENTRAL REGION,103.898224315881,1.3167281476983
kml_37,Ghim Moh Road Blk 20,1,GHIM MOH,QUEENSTOWN,CENTRAL REGION,103.788230657145,1.31099627311591
kml_38,Jurong West Street 52 Blk 505,3,HONG KAH,JURONG WEST,WEST REGION,103.71844754363,1.34964224318434
kml_39,Market Street Interim Hawker Centre,3,CHINATOWN,OUTRAM,CENTRAL REGION,103.848973726501,1.28159564281228
kml_40,Marsiling Lane Blk 20/21,6,WOODLANDS WEST,WOODLANDS,NORTH REGION,103.777203165702,1.44388181695611
kml_41,Maxwell Food Centre (Kim Hua Market),7,MAXWELL,DOWNTOWN CORE,CENTRAL REGION,103.844827863123,1.28011223513205
kml_42,New Market Road Blk 32 (People's Park Food Centre),1,PEARL'S HILL,OUTRAM,CENTRAL REGION,103.842578750107,1.28499102169498
kml_43,Newton Food Centre,3,NEWTON CIRCUS,NEWTON,CENTRAL REGION,103.839562687644,1.31189235691652
kml_44,Ang Mo Kio Ave 4 Blk 628 (Ang Mo Kio 628 Market),9,YIO CHU KANG WEST,ANG MO KIO,NORTH-EAST REGION,103.840682307297,1.38102486670548
kml_45,Ang Mo Kio Ave 6 Blk 724 (Blk 724 Ang Mo Kio Market),1,ANG MO KIO TOWN CENTRE,ANG MO KIO,NORTH-EAST REGION,103.846519219268,1.37219743270044
kml_46,Bukit Merah View Blk 115 (Blk 115 Bukit Merah View Market and Food Centre),8,HENDERSON HILL,BUKIT MERAH,CENTRAL REGION,103.822049361292,1.28550478314618
kml_47,Upper Cross Street Blk 531A (Hong Lim Food Centre and Market),4,CHINA SQUARE,OUTRAM,CENTRAL REGION,103.845818885585,1.28524640047048
kml_48,West Coast Drive Blk 502 (Ayer Rajah Market),6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.759166093858,1.31188972115897
kml_49,West Coast Drive Blk 503 (Ayer Rajah Food Centre),6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.759751321019,1.31180301004196
kml_50,,5,MARGARET DRIVE,QUEENSTOWN,CENTRAL REGION,103.804715225285,1.29748567106686
kml_51,Bukit Merah Central Blk 163 (Bukit Merah Central Food Centre),2,BUKIT MERAH,BUKIT MERAH,CENTRAL REGION,103.816992390295,1.28369258928085
